M-0127,balaustrada,"Mestre Valentim da Fonseca e Silva","Século XIX","Brasil, Rio de Janeiro","madeira entalhada, em estado natural; tecido",Adaptada para console. Com treze colunas em duas partes unidas ao centro.,"301,4 x 69,0 x 97,6 cm ap.",Arte Brasileira - Século XVIII e XIX,Construção - Fragmentos de Construção,Galeria
M-0128,relógio de mesa,,"Século XVIII",França,Bronze (?) dourado.,Mostrador com algarismos romanos. Decorado com frutas e folhas de videira.,"36,7 x 27,8 x 13,5 ",,Medição\Registro\Observação\Processamento - Instrumento de Precisão\Óptico,Reserva Técnica 1 (Q. Rosa)
M-0129,figura feminina,Guerin (A-0356),"Século XIX","França, Paris",Marfim esculpido; esmalte; pedraria; metal.,Par (M-0130).,"23,2 x 7,5 x 11,5 cm ap.",,Artes Visuais - Escultura,Quarto Principal
M-0130,Figura masculina,Guerin (A-0356),"Século XIX","França, Paris",Marfim esculpido; pedraria; metal; policromia em esmalte.,Par (M-0129).,"23,3 x 9,0 x 9,0 cm ap.",,Artes Visuais - Escultura,Quarto Principal
M-0131,Console,,"Século XVIII",França,Madeira entalhada e dourada; mármore cinza ? ,,"73,0 x 38,0 x 79,1 ap.",Mobiliário Europeu,Interiores - Peças de Mobiliário,Reserva Técnica 2 (Porão)
M-0132,cabeça de Buda,,"Século XX",Cambodja,Granito Khmer esculpido.,,"28 x 18,1 x 15,7 cm ap.",Arte Oriental,Artes Visuais - Escultura Religiosa,Galeria
M-0133,banqueta,,"Século XIX",Itália,Madeira entalhada e dourada; tecido bordado,,"99,0 x 64,5 x 56,5 cm",Mobiliário Europeu,Interiores - Peças de Mobiliário,Reserva Técnica 2 (Porão)
M-0134,fragmento de talha,,"Século XVII",Itália,"Madeira entalhada, recortada, pintada e dourada; tecido de veludo.",Utilizado como console.,"215,1 x 19,4 x 82,1 cm",Mobiliário Europeu,Interiores - Peças de Mobiliário,Galeria
M-0135,prato,,"(?) posterior ao período SONG",China,Grés do tipo JUNYAO,Estilo Song.,"17,6 d. x 3,7 cm",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Armário do Banheiro Principal
M-0136,candelabro,,"Século XVIII",Itália,"Metal dourado, cristal lapidado, vidro jateado",Par (M-0137). Para quatro velas. Adaptado para luz elétrica. ,"92,2 x 36,5 x 20,5 cm",,Interiores - Objetos de Iluminação,Galeria
M-0137,candelabro,,"Século XVIII",Itália,Metal dourado; cristal lapidado; vidro jateado,Par (M-0136). Para quatro velas. Adaptado para luz elétrica. ,"93,3 x 36,1 x 16,0 cm ap. irregular",,Interiores - Objetos de Iluminação,Galeria
M-0138,vaso,,"Século XVIII",China,Porcelana policromada; fundo em cor preta,,"60,1 h x 22,0 d ap.",Arte Oriental,Interiores - Acessórios de Interiores,Galeria
M-0139,relógio ,Boucheret,"Século XVIII,c.1710-1720","França, Paris","Madeira; lâminas de tartaruga; bronze dourado; vidro; porcelana, pigmento azul; metal.",Estilo Regence. Mostrador de horas com algarismos romanos e arábicos.,"99,5 x 48,5 x 23,7 cm ap.",,Medição\Registro\Observação\Processamento - Instrumento de Precisão\Óptico,Biblioteca
M-0140,budade tríade amida,,"Século XII,Período Kamakura (1185-1333)",Japão,Madeira entalhada e policromada,Conjunto (M-0141 e M-0142).,"74,0 x 28,0 x 26,0 cm ap.",Arte Oriental,Artes Visuais - Escultura Religiosa,Galeria
M-0141,atendentede tríade amida,,"Século XII,Período Kamakura (1185-1333)",Japão,Madeira entalhada e policromada,Conjunto (M-0140 e M-0142).,"73,0 x 26,1 x 26,0 cm",Arte Oriental,Artes Visuais - Escultura Religiosa,Galeria
M-0142,atendentede tríade amida,,"Século XII,Período Kamakura (1185-1333)",Japão,Madeira entalhada e policromada,Conjunto (M-0140 e M-0141).,"73,0 x 26,0 x 26,0 cm ap.",Arte Oriental,Artes Visuais - Escultura Religiosa,Galeria
M-0143,mesa,,"Século XIX",Japão,"Madeira recortada e lacada, com policromia e douração.","Conjunto (M-0144, 0145 e 0146). Usada como pedestal para escultura religiosa M-0141.","36,0 x 35,6 x 24,1",Arte Oriental,Interiores - Peças de Mobiliário,Reserva Técnica 2 (Porão)
M-0144,mesa ,,"Século XIX",Japão,"Madeira recortada e lacada, com policromia e douração","Conjunto (M-0143, 0145 e 0146). Peça serve de pedestal à escultura religiosa M-0140","44,0 x 43,5 x 24, 2 ",Arte Oriental,Interiores - Peças de Mobiliário,Reserva Técnica 2 (Porão)
M-0145,mesa ,,"Século XIX",Japão,"madeira recortada e lacada, com policromia e douração","Conjunto (M-0143, 0144 e 0146).","33,5 x 33,1 x 24,2",Arte Oriental,Interiores - Peças de Mobiliário,Reserva Técnica 2 (Porão)
M-0146,mesa ,,"Século XIX",Japão,"Madeira recortada e lacada, com policromia e douração","Conjunto (M-0143, 0144 e 0145). Usada como pedestal da escultura religiosa M-0142.","39,0 x 38,5 x 24,2",Arte Oriental,Interiores - Peças de Mobiliário,Reserva Técnica 2 (Porão)
M-0147,jarrão,,"Século XIX\XX",China,Porcelana branca,Par (M-0148).,"77,5h x 30 cm. d. ap.",Arte Oriental,Interiores - Acessórios de Interiores,Galeria
M-0148,jarrão,,"Século XIX\XX",China,Porcelana branca,Par (M-0147),"77,0 h x 29,2 cm d.",Arte Oriental,Interiores - Acessórios de Interiores,Galeria
M-0149,biombo,,"Século XVIII",China,"Madeira entalhada em baixo-relevo, lacada e policromada; metal.",Com quatro abas. Decorado em ambos os lados com motivos florais e cenas de batalha.,"aberto: 197,7 x 246,6 x 2,0 cm esp. ap.",Arte Oriental,Interiores - Peças de Mobiliário,Galeria
M-0150,figura de guardião - lokapala,,"Século VIII,Tang",China,Cerâmica em três cores.,,"40,2 x 17,6 x 11,3cm",Arte Oriental,Artes Visuais - Escultura Religiosa,Hall
M-0151,figura de guardião - lokapala,,"Século VIII,Tang",China,Cerâmica em três cores.,,"40,4 x 16,8 x 11,1 cm",Arte Oriental,Artes Visuais - Escultura Religiosa,Hall
M-0152,Vaso,,"Século XVII",China,"Porcelana pintada e vidrada (""sang de boeuf"" ou ""rouge de fer"").",Porcelana sang de boeuf.,"58,4 x 24cm d.",,Interiores - Acessórios de Interiores,Hall
M-0153,figura de personagem estrangeiro,,"Século VIII,Tang",China,Cerâmica em três cores.,,"60,3 x 22,3 x 13,8 cm",Arte Oriental,Artes Visuais - Escultura Religiosa,Hall
M-0154,banqueta,,"Século XVIII",Itália,Madeira entalhada; tecido bordado com fios de seda.,Assento estofado em tecido.,"45,5 x 39,5 x 48 cm ap.",Mobiliário Europeu,Interiores - Peças de Mobiliário,Hall
M-0155,Virgem com menino,,"Século XV",França,Madeira entalhada e policromada,,"66 x 32,7 x 18,8 cm",,Artes Visuais - Escultura Religiosa,Hall
M-0156,bandeja,,"Século XIX",China,Madeira entalhada em alto-relevo e lacada; tecido de trama aberta.,,"5,0 x 33,2 x 33,2 x 47,8 cm",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Hall
M-0157,arca \ cassone,,"Século XVI",Itália,Madeira entalhada; ferragens,Com quatro pés esculpidos em forma de pata de leão.,"64,0 x 155,0 cm",Mobiliário Europeu,Interiores - Peças de Mobiliário,Hall
M-0158,contador,,"Século XVII","Holanda, Antuérpia",Madeira policromada; metal; marfim.,"Cabinet Anversois"". Decorado com cenas pintadas à óleo na parte anterior. ","94,5 x 32,2 x 105,6 cm ap.",Mobiliário Europeu,Interiores - Peças de Mobiliário,Galeria
M-0159,cadeira de braços,,"Século XVII",França,Madeira entalhada policromada; tecido bordado.,,"65,0 x 64,4 x 117,0 cm ap.",Mobiliário Europeu,Interiores - Peças de Mobiliário,Hall
M-0160,coluna,,"Século XVIII","Brasil, Minas Gerais",Madeira entalhada policromada e dourada.,Par (M-0161). Decorada com folhas e frutos de videira e pássaros.,"116,0 x 23,0 cm d. irregular",Arte Brasileira - Século XVIII e XIX,Construção - Fragmentos de Construção,Vestíbulo
M-0161,coluna,,"Século XVIII","Brasil, Minas Gerais",Madeira entalhada policromada e dourada,Par (M-0160). Decorada com folhas e frutos de videira e pássaros.,"115,5 x 23,0 cm d irregular",Arte Brasileira - Século XVIII e XIX,Construção - Fragmentos de Construção,Vestíbulo
M-0162,cadeira infantil,,"Século XIX",China,"Madeira entalhada, policromada e dourada",,"56,6 x 31,3 x 75, 9 cm h ap.",Arte Oriental,Interiores - Peças de Mobiliário,Reserva Técnica 2 (Porão)
M-0163,floreira de parede,,"Século XIX",França,Madeira entalhada e dourada com policromia; metal,,"66,0 x 36,8 x 19,5 cm",,Interiores - Acessórios de Interiores,Vestíbulo
M-0164,suporte de vaso,,"Século XIX",Inglaterra,"Madeira entalhada, pintada e marchetaria.",Formato circular. Pedestal em forma retangular com quatro pés.,"69,0 x 45,3 x 40,8 cm",,Interiores - Acessórios de Interiores,Vestíbulo
M-0165,caixa,,"Século XVIII",Itália,Madeira entalhada e dourada; placas de cristal espelhado,,"28,2 x 47 x 28,5 cm",,Embalagens\Recipientes‏,Vestíbulo
M-0166,sacra de parede,,"Século XVIII",Itália,Madeira entalhada e dourada; pergaminho com policromia; vidro transparente.,"Par (M-0167). ""Demócrito nega que tenha havido qualquer grande poeta isento de loucura; (o mesmo afirma Platão)"" Trecho de Da Adivinhação de Cícero.","54,0 x 33,0 x 9,4 cm",,Objetos Cerimoniais - Objetos de Culto,Reserva Técnica 1 (Q. Rosa)
M-0167,sacra de parede,,"Século XVIII",Itália,madeira entalhada e dourada; pergaminho com policromia; vidro transparente.,Par (M-0166). A morte é o legado da injúria.,"55,5 x 34,5 x 9,4 cm ap.",,Objetos Cerimoniais - Objetos de Culto,Reserva Técnica 1 (Q. Rosa)
M-0168,candelabro,,"Século XVIII",França,Madeira entalhada pintada e dourada; metal recortado.,Par (M-0169). Para cinco velas.,"55,5 x 32,5 x 11,5 ap.",,Interiores - Objetos de Iluminação,Reserva Técnica 2 (Porão)
M-0169,candelabro,,"Século XVIII",França,"Madeira entalhada , pintada e dourada; metal recortado",Par (M-0168). Para cinco velas. ,"56,5 x 40,5 x 11,5 ap.",,Interiores - Objetos de Iluminação,Reserva Técnica 2 (Porão)
M-0170,console,,"Século XVIII",França,Madeira entalhada e dourada; mármore em cor preta.,Conjunto com espelho de canto M-0173.,"86,5 x 37,2 x 36,4 cm ap.",Mobiliário Europeu,Interiores - Peças de Mobiliário,Vestíbulo
M-0171,console,,"Século XVIII",França,madeira entalhada e dourada; mármore em cor preta,Conjunto com espelho de canto M-0172.,"87,4 x 37,5 x 37 cm",Mobiliário Europeu,Interiores - Peças de Mobiliário,Vestíbulo
M-0172,espelho de parede,,"Século XVIII",França,Madeira entalhada e dourada; placas de cristal espelhado,"Conjunto com console (M-0171); par (M-0170, M-0173).","226,6 x 46,7x 7,0 cm",,Interiores - Acessórios de Interiores,Vestíbulo
M-0173,espelho de parede,,"Século XVIII",França,Madeira entalhada e dourada; cristais espelhados.,"Conjunto com console (M-0170); par (M-0171, M-0172).","222,2 x 46,1 x 7,5 cm",,Interiores - Acessórios de Interiores,Vestíbulo
M-0174,Contador,,"Século XVI",Itália,Madeira; marfim e lâminas de casco de tartaruga,Com quatro gavetas. ,"44,2 x 29,8 x 28,9 cm",Mobiliário Europeu,Interiores - Peças de Mobiliário,Quarto Principal - Ante-Sala
M-0175,Lambri,,"Século XVIII","Império Ottomano (Damasco - Síria?)","madeira com relevos em ""pastiglio"", douração à folha sobre base de ""bolo armênio"" e pintura à óleo (Julio Moraes\99)","Conjunto de 12 (M-0175, M-0176, M-0855 a M-0860, M-0941 a M-0944). Decorado com motivos geométricos e florais. Adaptado como porta sanfonada.","238,5 x 57,7 x 4,0",Arte Oriental,Construção - Fragmentos de Construção,Reserva Técnica 1 (Q. Rosa)
M-0176,lambri,,"Século XVIII","Império Ottomano (Damasco - Síria?)","madeira com relevos em ""pastiglio"", douração à folha sobre base de ""bolo armênio"" e pintura à óleo (Julio Moraes\99)","Conjunto de 12 (M-0175, M-0176, M-0855 a M-0860, M-0941 a M-0944). Decorado com motivos geométricos e florais. Adaptado como porta sanfonada.","240 x 57,7 x 4,0 ap.",Arte Oriental,Construção - Fragmentos de Construção,Reserva Técnica 1 (Q. Rosa)
M-0177,potiche,,"Século XVII",Turquia,Porcelana policromada - Iznik .,"Par (M-0178). Porcelana Iznik, decorado com motivos florais.","70,5 x 35,6 cm d. (no corpo)",Arte Oriental,Interiores - Acessórios de Interiores,Hall
M-0178,potiche,,"Século XVII",Turquia,Porcelana policromada - Iznik .,"Par (M-0177). Porcelana Iznik, decorado com motivos florais.","71 x 35,4 cm d. (no corpo)",Arte Oriental,Interiores - Acessórios de Interiores,Hall
M-0179,pote,,"Século XX",Japão,Porcelana em azul e branco.,Decorado com flores de ameixeira sobre o gelo fendido. Utilizado para presentear gengibre no ano novo.,"20,8 x 17,1 d.",Arte Oriental,Embalagens\Recipientes,Quarto Azul
M-0180,Prato,,"Século XIX",China,"Porcelana de fundo branco, pintada em azul.",Decorado com figura de dragão.,"14,4 d x 3,4 cm h",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Quarto Azul
M-0181,castiçal,,"Século XIX",China,Porcelana pintada em cor azul.,,"5,2 x 9,7 x 9,2 cm",Arte Oriental,Interiores - Objetos de Iluminação,Armário do Banheiro Principal
M-0182,saleiro,,"Século XIX",China,Porcelana azul e branca.,Tipo Macau.,"3,5 x 10,4 x 8,5 cm",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Armário do Banheiro Principal
M-0183,vaso,,"Século XIX",China,Porcelana de fundo branco pintada em azul.,Em forma de calabaça.,"59,4 x 28 x 27,1",Arte Oriental,Interiores - Acessórios de Interiores,Armário do Banheiro Principal
M-0184,meia-cômoda,,"Século XVIII","Portugal\Brasil","Madeira jacarandá entalhada, com marchetaria; marfim; bronze dourado.","Estilo Rococó,  provavelmente português, com acentuada influência francesa. Com duas gavetas e um gavetão.",Brasil,Mobiliário Europeu,Interiores - Peças de Mobiliário,Quarto Azul
M-0185,banqueta,,"Século XVIII",Brasil,Madeira jacarandá entalhada.,Usada como criado-mudo.,"53,5 x 53,1 x 46,3 cm (quadrado irregular)",Mobiliário Brasileiro,Interiores - Peças de Mobiliário,Quarto Azul
M-0186,porta-garrafa,Vieillard,"Século XIX",França,Prata fundida e cinzelada.,Par (M-0187),"3,0 x 16,8",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0187,porta-garrafa,Vieillard,"Século XIX",França,Prata fundida e cinzelada.,Par (M-0186).,"3,0 x 16,8",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0188,conjunto de mesas,,,,,,,,Interiores - Peças de Mobiliário,Reserva Técnica 2 (Porão)
M-0189,relógio de mesa,,"Século XVIII",França,Madeira entalhada policromada e dourada; metal dourado; metal prateado; tecido em seda; vidro transparente.,Com alça. Números arábicos e romanos.,"58,2 x 38 x 25,5 cm",,Medição\Registro\Observação\Processamento - Instrumento de Precisão\Óptico,Quarto Azul
M-0190,mesa de encostar,,"Século XIX",Brasil,Madeira entalhada; metal.,Com duas gavetas.,"95,2 x 50,4 x 76,4 cm",Mobiliário Brasileiro,Interiores - Peças de Mobiliário,Quarto Principal
M-0191,cadeira,,"Século XVIII,2a. Metade",Brasil,Madeira entalhada; tecido,Par (M-0192). Estilo D. José I.,"59,4 x 51,0 x 105,4 cm",Mobiliário Brasileiro,Interiores - Peças de Mobiliário,Quarto Azul
M-0192,cadeira,,"Século XVIII,2a. Metade",Brasil,Madeira entalhada; tecido,Par (M-0191). Estilo D. José I.,"58,5 x 51,4 x 107,5 cm",Mobiliário Brasileiro,Interiores - Peças de Mobiliário,Quarto Azul
M-0193,Moldura,,"Século XVIII",Itália,Placa de cristal espelhado; madeira entalhada e dourada.,Com espelho adaptado. Estilo maneirista italiano.,"62,5 x 60,2 x 11,6 cm; espelho: 17,4 x 22,8 cm",,Interiores - Acessórios de Interiores,Quarto Azul
M-0194,arca,,"Século XVII",Itália,Madeira entalhada e dourada; metal,,"155,2 x 45,6 x 44,6 cm",Mobiliário Europeu,Interiores - Peças de Mobiliário,Hall
M-0195,figura funcionário real,,"Século VIII,Tang",China,Cerâmica em três cores.,"Representação da figura de ""funcionário"" Real.","103,6 x 24,1 x 20,3 cm ap.",Arte Oriental,Artes Visuais - Escultura Religiosa,Hall
M-0196,Cama,,"Século XVIII",Brasil,Madeira jacarandá entalhada; tecido; metal,Estilo D. José. Com baldaquim.,"152,7 x 212,0 x 222,0 cm ap. Cabeceira: 139,5 x 128,5 x 19,0 cm prof. ap.",Mobiliário Brasileiro,Interiores - Peças de Mobiliário,Quarto Azul
M-0197,meia-Cômoda,,"Século XVIII",Brasil,Madeira jacarandá entalhada; metal,Com três gavetas. Estilo D. João V.,"110 x 57,5 x 77,5 cm",Mobiliário Brasileiro,Interiores - Peças de Mobiliário,Quarto Azul
M-0198,aplique,"Mestre Valentim da Fonseca e Silva","Século XIX","Brasil, Rio de Janeiro","Madeira entalhada, pintada e dourada.",Par (M-0199). Adaptado para arandela. Em forma de feixe de plumas.,"37,0 x 24,8 x 7,3 cm",Arte Brasileira - Século XVIII e XIX,Construção - Fragmentos de Construção,Quarto Azul
M-0199,aplique,"Mestre Valentim da Fonseca e Silva","Século XIX","Brasil, Rio de Janeiro","Madeira entalhada, pintada e dourada",Par (M-0198). Adaptado para arandela. Em forma de feixe de plumas.,"37,0 x 24,7 x 7,5 cm",Arte Brasileira - Século XVIII e XIX,Construção - Fragmentos de Construção,Quarto Azul
M-0200,jarra,,"Século XX","Holanda, Delft",Cerâmica em azul e branco; metal.,,"21,8 x 14,2 x 12,1",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0201,bule,,"Século XX","Holanda, Delft",Cerâmica em azul e branco,,"14,0 x 19,0 x 11,5",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0202,bule,,"Século XIX",China,Cerâmica em azul e branco.,Tipo Macau.,"15,9 x 13,8 x 7,8",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0203,Busto de Voltaire,?,"Século XX",França,? ,,"30,4 x 21,3 x 14,6 ",,Artes Visuais - Escultura,Reserva Técnica 1 (Q. Rosa)
M-0204,virgem com menino,,"Século XX",Alemanha,Porcelana branca,Peça quebrada em pedaços.,"52,3 x 13,3 x 14,9 ",,Artes Visuais - Escultura Religiosa,Reserva Técnica 1 (Q. Rosa)
M-0205,Deus taoísta da longevidade (SHOU lao),,"Século XX",China,Madeira entalhada e envernizada.,,"40,4 x 13,3 x 11,9",Arte Oriental,Artes Visuais - Escultura Religiosa,Reserva Técnica 1 (Q. Rosa)
M-0206,cofre (?),,"Século XX",China,"Madeira lacada e policromada, com baixo-relevo; metal",Com sete gavetas e duas portas.,"37,5 x 25 x 48,3",Arte Oriental,Interiores - Peças de Mobiliário,Reserva Técnica 2 (Porão)
M-0207,abajur,,"Século XX",Itália,,Par M-0208.,,Mobiliário Europeu,Interiores - Objetos de Iluminação,Biblioteca
M-0208,abajur,,"Século XX",Itália,,,,Mobiliário Europeu,Interiores - Objetos de Iluminação,Biblioteca
M-0209,copo,,"Século XVIII(?),Dinastia Qajars 1794\1925","Irã (pérsia)",,Tumbler,,Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 1 (Q. Rosa)
M-0210,vaso,,"Século XX",China,Metal e cloisonné.,Par (M-0211). Decorado com motivos florais.,"37,0 x 18,9 d",Arte Oriental,Interiores - Acessórios de Interiores,Reserva Técnica 1 (Q. Rosa)
M-0211,vaso,,"Século XX",China,Metal e cloisonné.,Par (M-0210). Decorado com motivos florais.,"36,7 x 18,5 d.",Arte Oriental,Interiores - Acessórios de Interiores,Reserva Técnica 1 (Q. Rosa)
M-0212,deus taoísta da longevidade,,"Século XVIII\XIX",China,Bronze e cloisonné.,Montado em um gamo.,"46,4 x 34,6 x 25,2",Arte Oriental,Artes Visuais - Escultura Religiosa,Reserva Técnica 1 (Q. Rosa)
M-0213,pano de mesa,,"Século XX",China,"Tecido de seda, bordado com fios de seda e ouro?",,"55,5 x 28,0",Arte Oriental,Interiores - Acessórios de Interiores,Reserva Técnica 1 (Q. Rosa)
M-0214,pano de mesa,,"Século XX",China,"Tecido de seda, bordado com fios de seda.",,"54,0 x 29,0",Arte Oriental,Interiores - Acessórios de Interiores,Reserva Técnica 1 (Q. Rosa)
M-0215,mesa de encostar,,"Século XVIII","Portugal\Brasil",Madeira jacarandá entalhada.,estilo D. José I.,"106,5 x 54,0 x 77,0",Mobiliário Brasileiro,Interiores - Peças de Mobiliário,Recepção
